date,visits
NaT-02,15
NaT-03,2
NaT-04,6
NaT-05,9
NaT-06,5
NaT-07,6
NaT-08,4
NaT-09,4
NaT-10,3
NaT-11,4
NaT-12,5
NaT-13,9
NaT-14,6
NaT-15,4
NaT-16,6
NaT-17,3
NaT-18,10
NaT-19,8
NaT-20,1
NaT-21,8
NaT-22,6
NaT-23,4
NaT-24,4
NaT-25,5
NaT-26,9
NaT-27,8
NaT-28,7
NaT-29,2
NaT-30,4
NaT-01,14
NaT-02,14
NaT-03,11
NaT-04,13
NaT-05,13
NaT-06,7
NaT-07,3
NaT-08,5
NaT-09,10
NaT-10,9
NaT-11,6
NaT-12,7
NaT-13,8
NaT-14,9
NaT-15,4
NaT-16,9
NaT-17,5
NaT-18,6
NaT-19,3
NaT-20,2
NaT-21,7
NaT-22,9
NaT-23,8
NaT-24,3
NaT-25,3
NaT-26,1
NaT-27,3
NaT-28,2
NaT-29,4
NaT-30,4
NaT-01,31
NaT-02,22
NaT-03,26
NaT-04,25
NaT-05,22
NaT-06,31
NaT-07,30
NaT-08,28
NaT-09,17
NaT-10,16
NaT-11,22
NaT-12,24
NaT-13,30
NaT-14,16
NaT-15,30
NaT-16,33
NaT-17,39
NaT-18,20
NaT-19,39
NaT-20,23
NaT-21,17
NaT-22,27
NaT-23,30
NaT-24,26
NaT-25,27
NaT-26,38
NaT-27,28
NaT-28,16
NaT-29,25
NaT-30,28
NaT-01,28
NaT-02,29
NaT-03,27
NaT-04,29
NaT-05,37
NaT-06,37
NaT-07,16
NaT-08,22
NaT-09,30
NaT-10,27
NaT-11,31
NaT-12,26
NaT-13,27
NaT-14,15
NaT-15,29
NaT-16,16
NaT-17,20
NaT-18,28
NaT-19,20
NaT-20,21
NaT-21,24
NaT-22,15
NaT-23,29
NaT-24,22
NaT-25,25
NaT-26,33
NaT-27,30
NaT-28,21
NaT-29,22
NaT-30,23
NaT-01,5
NaT-02,7
NaT-03,18
NaT-04,9
NaT-05,15
NaT-06,10
NaT-07,4
NaT-08,9
NaT-09,6
NaT-10,10
NaT-11,6
NaT-12,15
NaT-13,11
NaT-14,11
NaT-15,9
NaT-16,8
NaT-17,8
NaT-18,4
NaT-19,9
NaT-20,7
NaT-21,15
NaT-22,7
NaT-23,4
NaT-24,8
NaT-25,10
NaT-26,11
NaT-27,4
NaT-28,7
NaT-29,7
NaT-30,8
NaT-01,44
NaT-02,19
NaT-03,40
NaT-04,25
NaT-05,37
NaT-06,66
NaT-07,46
NaT-08,28
NaT-09,28
NaT-10,31
NaT-11,39
NaT-12,41
NaT-13,167
NaT-14,82
NaT-15,26
NaT-16,40
NaT-17,59
NaT-18,35
NaT-19,35
NaT-20,80
NaT-21,54
NaT-22,37
NaT-23,31
NaT-24,45
NaT-25,31
NaT-26,56
NaT-27,99
NaT-28,44
NaT-29,100
NaT-30,168
NaT-01,6
NaT-02,6
NaT-03,6
NaT-04,3
NaT-05,3
NaT-06,6
NaT-07,7
NaT-08,2
NaT-09,4
NaT-10,6
NaT-11,3
NaT-12,9
NaT-13,5
NaT-14,9
NaT-15,6
NaT-16,3
NaT-17,2
NaT-18,4
NaT-19,8
NaT-20,2
NaT-21,2
NaT-22,6
NaT-23,4
NaT-24,7
NaT-25,4
NaT-26,5
NaT-27,8
NaT-28,5
NaT-29,7
NaT-30,6
NaT-01,0
NaT-02,1
NaT-03,0
NaT-04,0
NaT-05,2
NaT-06,3
NaT-07,0
NaT-08,0
NaT-09,2
NaT-10,0
NaT-11,0
NaT-12,1
NaT-13,0
NaT-14,0
NaT-15,0
NaT-16,3
NaT-17,3
NaT-18,1
NaT-19,6
NaT-20,0
NaT-21,0
NaT-22,3
NaT-23,0
NaT-24,0
NaT-25,3
NaT-26,1
NaT-27,1
NaT-28,1
NaT-29,1
NaT-30,0
NaT-01,4
NaT-02,3
NaT-03,1
NaT-04,0
NaT-05,0
NaT-06,1
NaT-07,1
NaT-08,6
NaT-09,4
NaT-10,1
NaT-11,0
NaT-12,9
NaT-13,15
NaT-14,6
NaT-15,2
NaT-16,1
NaT-17,1
NaT-18,4
NaT-19,2
NaT-20,6
NaT-21,2
NaT-22,0
NaT-23,2
NaT-24,1
NaT-25,3
NaT-26,1
NaT-27,1
NaT-28,2
NaT-29,1
NaT-30,1
NaT-01,6
NaT-02,8
NaT-03,7
NaT-04,2
NaT-05,4
NaT-06,4
NaT-07,1
NaT-08,3
NaT-09,3
NaT-10,7
NaT-11,4
NaT-12,0
NaT-13,4
NaT-14,1
NaT-15,5
NaT-16,4
NaT-17,4
NaT-18,2
NaT-19,1
NaT-20,2
NaT-21,1
NaT-22,3
NaT-23,4
NaT-24,7
NaT-25,1
NaT-26,5
NaT-27,2
NaT-28,1
NaT-29,8
NaT-30,2
NaT-01,108
NaT-02,105
NaT-03,94
NaT-04,86
NaT-05,84
NaT-06,135
NaT-07,125
NaT-08,103
NaT-09,113
NaT-10,88
NaT-11,87
NaT-12,87
NaT-13,117
NaT-14,121
NaT-15,95
NaT-16,102
NaT-17,104
NaT-18,117
NaT-19,106
NaT-20,152
NaT-21,130
NaT-22,93
NaT-23,118
NaT-24,111
NaT-25,92
NaT-26,91
NaT-27,143
NaT-28,130
NaT-29,72
NaT-30,58
NaT-01,31
NaT-02,51
NaT-03,37
NaT-04,35
NaT-05,38
NaT-06,33
NaT-07,31
NaT-08,27
NaT-09,30
NaT-10,34
NaT-11,20
NaT-12,30
NaT-13,28
NaT-14,23
NaT-15,28
NaT-16,25
NaT-17,26
NaT-18,28
NaT-19,29
NaT-20,26
NaT-21,39
NaT-22,38
NaT-23,29
NaT-24,37
NaT-25,24
NaT-26,29
NaT-27,31
NaT-28,27
NaT-29,15
NaT-30,16
NaT-01,50
NaT-02,44
NaT-03,37
NaT-04,50
NaT-05,40
NaT-06,48
NaT-07,26
NaT-08,31
NaT-09,47
NaT-10,52
NaT-11,50
NaT-12,34
NaT-13,45
NaT-14,24
NaT-15,39
NaT-16,41
NaT-17,47
NaT-18,46
NaT-19,39
NaT-20,33
NaT-21,64
NaT-22,61
NaT-23,47
NaT-24,47
NaT-25,47
NaT-26,50
NaT-27,32
NaT-28,61
NaT-29,35
NaT-30,35
NaT-01,0
NaT-02,3
NaT-03,1
NaT-04,5
NaT-05,4
NaT-06,5
NaT-07,3
NaT-08,0
NaT-09,4
NaT-10,1
NaT-11,3
NaT-12,7
NaT-13,5
NaT-14,1
NaT-15,3
NaT-16,4
NaT-17,3
NaT-18,3
NaT-19,3
NaT-20,8
NaT-21,9
NaT-22,5
NaT-23,2
NaT-24,4
NaT-25,2
NaT-26,6
NaT-27,5
NaT-28,3
NaT-29,2
NaT-30,0
NaT-01,23
NaT-02,26
NaT-03,18
NaT-04,20
NaT-05,30
NaT-06,28
NaT-07,20
NaT-08,16
NaT-09,20
NaT-10,21
NaT-11,17
NaT-12,15
NaT-13,25
NaT-14,27
NaT-15,14
NaT-16,17
NaT-17,15
NaT-18,20
NaT-19,16
NaT-20,25
NaT-21,20
NaT-22,27
NaT-23,16
NaT-24,17
NaT-25,17
NaT-26,15
NaT-27,16
NaT-28,16
NaT-29,10
NaT-30,14
NaT-01,12
NaT-02,20
NaT-03,20
NaT-04,15
NaT-05,10
NaT-06,5
NaT-07,6
NaT-08,10
NaT-09,14
NaT-10,8
NaT-11,12
NaT-12,19
NaT-13,2
NaT-14,12
NaT-15,18
NaT-16,13
NaT-17,18
NaT-18,16
NaT-19,10
NaT-20,5
NaT-21,3
NaT-22,13
NaT-23,13
NaT-24,9
NaT-25,11
NaT-26,18
NaT-27,3
NaT-28,4
NaT-29,5
NaT-30,7
NaT-01,52
NaT-02,76
NaT-03,63
NaT-04,76
NaT-05,75
NaT-06,11
NaT-07,9
NaT-08,72
NaT-09,80
NaT-10,79
NaT-11,87
NaT-12,57
NaT-13,4
NaT-14,7
NaT-15,86
NaT-16,99
NaT-17,92
NaT-18,88
NaT-19,72
NaT-20,9
NaT-21,7
NaT-22,80
NaT-23,89
NaT-24,92
NaT-25,83
NaT-26,59
NaT-27,6
NaT-28,5
NaT-29,73
NaT-30,90
NaT-01,18
NaT-02,12
NaT-03,16
NaT-04,9
NaT-05,7
NaT-06,10
NaT-07,26
NaT-08,7
NaT-09,12
NaT-10,11
NaT-11,7
NaT-12,12
NaT-13,13
NaT-14,12
NaT-15,17
NaT-16,14
NaT-17,19
NaT-18,13
NaT-19,15
NaT-20,21
NaT-21,13
NaT-22,20
NaT-23,18
NaT-24,18
NaT-25,21
NaT-26,10
NaT-27,21
NaT-28,15
NaT-29,13
NaT-30,13
NaT-01,23
NaT-02,21
NaT-03,37
NaT-04,16
NaT-05,27
NaT-06,20
NaT-07,30
NaT-08,24
NaT-09,29
NaT-10,30
NaT-11,18
NaT-12,23
NaT-13,38
NaT-14,36
NaT-15,33
NaT-16,20
NaT-17,31
NaT-18,30
NaT-19,26
NaT-20,37
NaT-21,32
NaT-22,32
NaT-23,16
NaT-24,40
NaT-25,29
NaT-26,19
NaT-27,22
NaT-28,30
NaT-29,23
NaT-30,12
NaT-01,14
NaT-02,10
NaT-03,8
NaT-04,14
NaT-05,19
NaT-06,15
NaT-07,11
NaT-08,11
NaT-09,21
NaT-10,12
NaT-11,18
NaT-12,7
NaT-13,7
NaT-14,12
NaT-15,19
NaT-16,15
NaT-17,12
NaT-18,16
NaT-19,13
NaT-20,12
NaT-21,13
NaT-22,26
NaT-23,10
NaT-24,54
NaT-25,60
NaT-26,45
NaT-27,44
NaT-28,36
NaT-29,50
NaT-30,43
NaT-01,3
NaT-02,4
NaT-03,2
NaT-04,5
NaT-05,0
NaT-06,4
NaT-07,9
NaT-08,5
NaT-09,6
NaT-10,1
NaT-11,8
NaT-12,6
NaT-13,4
NaT-14,7
NaT-15,2
NaT-16,4
NaT-17,6
NaT-18,4
NaT-19,6
NaT-20,14
NaT-21,12
NaT-22,7
NaT-23,10
NaT-24,6
NaT-25,5
NaT-26,8
NaT-27,11
NaT-28,7
NaT-29,2
NaT-30,4
NaT-01,3
NaT-02,6
NaT-03,0
NaT-04,2
NaT-05,4
NaT-06,6
NaT-07,6
NaT-08,7
NaT-09,4
NaT-10,9
NaT-11,5
NaT-12,8
NaT-13,15
NaT-14,16
NaT-15,4
NaT-16,3
NaT-17,5
NaT-18,3
NaT-19,8
NaT-20,4
NaT-21,6
NaT-22,4
NaT-23,4
NaT-24,4
NaT-25,6
NaT-26,7
NaT-27,7
NaT-28,7
NaT-29,9
NaT-30,10
NaT-01,3
NaT-02,4
NaT-03,2
NaT-04,6
NaT-05,3
NaT-06,6
NaT-07,0
NaT-08,0
NaT-09,5
NaT-10,9
NaT-11,3
NaT-12,9
NaT-13,3
NaT-14,4
NaT-15,3
NaT-16,6
NaT-17,7
NaT-18,6
NaT-19,7
NaT-20,3
NaT-21,8
NaT-22,1
NaT-23,3
NaT-24,5
NaT-25,7
NaT-26,5
NaT-27,1
NaT-28,0
NaT-29,3
NaT-30,8
NaT-01,3
NaT-02,6
NaT-03,6
NaT-04,4
NaT-05,6
NaT-06,0
NaT-07,1
NaT-08,3
NaT-09,7
NaT-10,5
NaT-11,3
NaT-12,5
NaT-13,0
NaT-14,0
NaT-15,4
NaT-16,3
NaT-17,2
NaT-18,2
NaT-19,3
NaT-20,1
NaT-21,3
NaT-22,3
NaT-23,3
NaT-24,3
NaT-25,4
NaT-26,4
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,5
NaT-01,7
NaT-02,5
NaT-03,8
NaT-04,4
NaT-05,4
NaT-06,7
NaT-07,1
NaT-08,6
NaT-09,8
NaT-10,6
NaT-11,8
NaT-12,3
NaT-13,10
NaT-14,11
NaT-15,10
NaT-16,12
NaT-17,3
NaT-18,3
NaT-19,7
NaT-20,3
NaT-21,8
NaT-22,1
NaT-23,10
NaT-24,5
NaT-25,6
NaT-26,3
NaT-27,7
NaT-28,11
NaT-29,8
NaT-30,6
NaT-01,8
NaT-02,18
NaT-03,21
NaT-04,10
NaT-05,10
NaT-06,16
NaT-07,8
NaT-08,8
NaT-09,9
NaT-10,17
NaT-11,11
NaT-12,19
NaT-13,16
NaT-14,32
NaT-15,20
NaT-16,12
NaT-17,16
NaT-18,10
NaT-19,14
NaT-20,30
NaT-21,16
NaT-22,11
NaT-23,25
NaT-24,14
NaT-25,16
NaT-26,22
NaT-27,20
NaT-28,16
NaT-29,19
NaT-30,23
NaT-01,14
NaT-02,9
NaT-03,11
NaT-04,18
NaT-05,12
NaT-06,15
NaT-07,12
NaT-08,11
NaT-09,16
NaT-10,7
NaT-11,7
NaT-12,8
NaT-13,21
NaT-14,10
NaT-15,12
NaT-16,10
NaT-17,15
NaT-18,16
NaT-19,12
NaT-20,10
NaT-21,15
NaT-22,9
NaT-23,9
NaT-24,13
NaT-25,13
NaT-26,12
NaT-27,8
NaT-28,15
NaT-29,1
NaT-30,10
NaT-01,8
NaT-02,66
NaT-03,74
NaT-04,71
NaT-05,66
NaT-06,24
NaT-07,28
NaT-08,68
NaT-09,70
NaT-10,74
NaT-11,77
NaT-12,67
NaT-13,38
NaT-14,23
NaT-15,13
NaT-16,16
NaT-17,26
NaT-18,12
NaT-19,20
NaT-20,14
NaT-21,32
NaT-22,64
NaT-23,73
NaT-24,86
NaT-25,96
NaT-26,56
NaT-27,37
NaT-28,23
NaT-29,60
NaT-30,67
NaT-01,169
NaT-02,108
NaT-03,121
NaT-04,123
NaT-05,150
NaT-06,262
NaT-07,398
NaT-08,138
NaT-09,145
NaT-10,126
NaT-11,130
NaT-12,149
NaT-13,345
NaT-14,278
NaT-15,134
NaT-16,132
NaT-17,194
NaT-18,256
NaT-19,177
NaT-20,216
NaT-21,227
NaT-22,145
NaT-23,141
NaT-24,166
NaT-25,135
NaT-26,131
NaT-27,224
NaT-28,167
NaT-29,87
NaT-30,79
NaT-01,6
NaT-02,8
NaT-03,2
NaT-04,3
NaT-05,6
NaT-06,4
NaT-07,6
NaT-08,7
NaT-09,5
NaT-10,6
NaT-11,2
NaT-12,11
NaT-13,8
NaT-14,7
NaT-15,3
NaT-16,7
NaT-17,4
NaT-18,6
NaT-19,4
NaT-20,5
NaT-21,13
NaT-22,7
NaT-23,8
NaT-24,8
NaT-25,6
NaT-26,1
NaT-27,13
NaT-28,6
NaT-29,4
NaT-30,3
NaT-01,6
NaT-02,4
NaT-03,4
NaT-04,4
NaT-05,8
NaT-06,8
NaT-07,13
NaT-08,4
NaT-09,5
NaT-10,3
NaT-11,5
NaT-12,3
NaT-13,9
NaT-14,13
NaT-15,6
NaT-16,6
NaT-17,5
NaT-18,7
NaT-19,4
NaT-20,9
NaT-21,2
NaT-22,3
NaT-23,5
NaT-24,1
NaT-25,3
NaT-26,3
NaT-27,14
NaT-28,11
NaT-29,1
NaT-30,3
NaT-01,11
NaT-02,15
NaT-03,22
NaT-04,22
NaT-05,22
NaT-06,18
NaT-07,9
NaT-08,17
NaT-09,12
NaT-10,23
NaT-11,10
NaT-12,23
NaT-13,14
NaT-14,9
NaT-15,21
NaT-16,22
NaT-17,27
NaT-18,24
NaT-19,18
NaT-20,12
NaT-21,14
NaT-22,15
NaT-23,21
NaT-24,15
NaT-25,22
NaT-26,19
NaT-27,12
NaT-28,6
NaT-29,16
NaT-30,20
NaT-01,35
NaT-02,40
NaT-03,24
NaT-04,28
NaT-05,40
NaT-06,53
NaT-07,38
NaT-08,23
NaT-09,33
NaT-10,29
NaT-11,29
NaT-12,42
NaT-13,63
NaT-14,51
NaT-15,26
NaT-16,26
NaT-17,24
NaT-18,35
NaT-19,38
NaT-20,45
NaT-21,34
NaT-22,35
NaT-23,29
NaT-24,42
NaT-25,38
NaT-26,28
NaT-27,55
NaT-28,30
NaT-29,25
NaT-30,32
NaT-01,37
NaT-02,29
NaT-03,32
NaT-04,33
NaT-05,34
NaT-06,26
NaT-07,41
NaT-08,32
NaT-09,24
NaT-10,44
NaT-11,42
NaT-12,34
NaT-13,37
NaT-14,35
NaT-15,44
NaT-16,24
NaT-17,48
NaT-18,52
NaT-19,52
NaT-20,27
NaT-21,53
NaT-22,45
NaT-23,37
NaT-24,41
NaT-25,34
NaT-26,32
NaT-27,36
NaT-28,35
NaT-29,37
NaT-30,40
NaT-01,115
NaT-02,131
NaT-03,134
NaT-04,129
NaT-05,147
NaT-06,65
NaT-07,71
NaT-08,137
NaT-09,156
NaT-10,140
NaT-11,139
NaT-12,124
NaT-13,59
NaT-14,45
NaT-15,132
NaT-16,132
NaT-17,133
NaT-18,129
NaT-19,108
NaT-20,47
NaT-21,44
NaT-22,134
NaT-23,133
NaT-24,138
NaT-25,141
NaT-26,116
NaT-27,48
NaT-28,31
NaT-29,118
NaT-30,126
NaT-01,9
NaT-02,9
NaT-03,8
NaT-04,5
NaT-05,4
NaT-06,3
NaT-07,4
NaT-08,7
NaT-09,7
NaT-10,5
NaT-11,4
NaT-12,8
NaT-13,1
NaT-14,4
NaT-15,6
NaT-16,5
NaT-17,8
NaT-18,8
NaT-19,6
NaT-20,1
NaT-21,6
NaT-22,7
NaT-23,3
NaT-24,8
NaT-25,8
NaT-26,6
NaT-27,1
NaT-28,8
NaT-29,6
NaT-30,8
NaT-01,10
NaT-02,7
NaT-03,17
NaT-04,7
NaT-05,9
NaT-06,4
NaT-07,9
NaT-08,14
NaT-09,15
NaT-10,16
NaT-11,15
NaT-12,20
NaT-13,18
NaT-14,10
NaT-15,5
NaT-16,13
NaT-17,10
NaT-18,13
NaT-19,14
NaT-20,10
NaT-21,4
NaT-22,10
NaT-23,7
NaT-24,11
NaT-25,19
NaT-26,12
NaT-27,8
NaT-28,13
NaT-29,13
NaT-30,10
NaT-01,20
NaT-02,33
NaT-03,28
NaT-04,20
NaT-05,10
NaT-06,20
NaT-07,28
NaT-08,16
NaT-09,24
NaT-10,32
NaT-11,27
NaT-12,26
NaT-13,23
NaT-14,17
NaT-15,19
NaT-16,22
NaT-17,36
NaT-18,31
NaT-19,37
NaT-20,37
NaT-21,25
NaT-22,33
NaT-23,30
NaT-24,40
NaT-25,27
NaT-26,30
NaT-27,41
NaT-28,18
NaT-29,17
NaT-30,29
NaT-01,14
NaT-02,11
NaT-03,10
NaT-04,7
NaT-05,9
NaT-06,8
NaT-07,18
NaT-08,12
NaT-09,15
NaT-10,15
NaT-11,9
NaT-12,9
NaT-13,16
NaT-14,4
NaT-15,12
NaT-16,13
NaT-17,15
NaT-18,17
NaT-19,14
NaT-20,5
NaT-21,12
NaT-22,11
NaT-23,6
NaT-24,9
NaT-25,7
NaT-26,17
NaT-27,7
NaT-28,12
NaT-29,15
NaT-30,8
NaT-01,9
NaT-02,6
NaT-03,17
NaT-04,17
NaT-05,15
NaT-06,29
NaT-07,9
NaT-08,8
NaT-09,11
NaT-10,31
NaT-11,20
NaT-12,29
NaT-13,13
NaT-14,13
NaT-15,20
NaT-16,17
NaT-17,19
NaT-18,18
NaT-19,11
NaT-20,9
NaT-21,11
NaT-22,22
NaT-23,17
NaT-24,17
NaT-25,18
NaT-26,13
NaT-27,18
NaT-28,24
NaT-29,15
NaT-30,20
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,2
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-01,27
NaT-02,28
NaT-03,13
NaT-04,24
NaT-05,37
NaT-06,51
NaT-07,42
NaT-08,23
NaT-09,33
NaT-10,26
NaT-11,29
NaT-12,18
NaT-13,25
NaT-14,19
NaT-15,35
NaT-16,28
NaT-17,24
NaT-18,34
NaT-19,30
NaT-20,27
NaT-21,62
NaT-22,30
NaT-23,49
NaT-24,48
NaT-25,24
NaT-26,22
NaT-27,38
NaT-28,35
NaT-29,32
NaT-30,29
NaT-01,8
NaT-02,25
NaT-03,27
NaT-04,25
NaT-05,24
NaT-06,25
NaT-07,26
NaT-08,19
NaT-09,32
NaT-10,20
NaT-11,30
NaT-12,31
NaT-13,18
NaT-14,38
NaT-15,17
NaT-16,23
NaT-17,31
NaT-18,27
NaT-19,43
NaT-20,27
NaT-21,27
NaT-22,18
NaT-23,28
NaT-24,28
NaT-25,28
NaT-26,11
NaT-27,43
NaT-28,30
NaT-29,9
NaT-30,28
NaT-01,7
NaT-02,8
NaT-03,9
NaT-04,18
NaT-05,6
NaT-06,9
NaT-07,8
NaT-08,8
NaT-09,7
NaT-10,6
NaT-11,17
NaT-12,4
NaT-13,19
NaT-14,6
NaT-15,6
NaT-16,20
NaT-17,18
NaT-18,14
NaT-19,12
NaT-20,17
NaT-21,16
NaT-22,11
NaT-23,17
NaT-24,14
NaT-25,5
NaT-26,22
NaT-27,16
NaT-28,7
NaT-29,9
NaT-30,11
NaT-01,7
NaT-02,8
NaT-03,5
NaT-04,5
NaT-05,4
NaT-06,5
NaT-07,11
NaT-08,6
NaT-09,2
NaT-10,7
NaT-11,2
NaT-12,2
NaT-13,2
NaT-14,0
NaT-15,3
NaT-16,2
NaT-17,0
NaT-18,1
NaT-19,3
NaT-20,0
NaT-21,3
NaT-22,5
NaT-23,3
NaT-24,4
NaT-25,1
NaT-26,4
NaT-27,14
NaT-28,4
NaT-29,5
NaT-30,3
NaT-01,23
NaT-02,34
NaT-03,39
NaT-04,51
NaT-05,32
NaT-06,23
NaT-07,35
NaT-08,32
NaT-09,39
NaT-10,28
NaT-11,39
NaT-12,39
NaT-13,18
NaT-14,28
NaT-15,30
NaT-16,21
NaT-17,34
NaT-18,30
NaT-19,29
NaT-20,28
NaT-21,26
NaT-22,38
NaT-23,54
NaT-24,50
NaT-25,41
NaT-26,38
NaT-27,27
NaT-28,17
NaT-29,35
NaT-30,26
NaT-01,34
NaT-02,34
NaT-03,55
NaT-04,43
NaT-05,24
NaT-06,38
NaT-07,35
NaT-08,48
NaT-09,28
NaT-10,42
NaT-11,40
NaT-12,41
NaT-13,46
NaT-14,36
NaT-15,46
NaT-16,34
NaT-17,60
NaT-18,35
NaT-19,45
NaT-20,38
NaT-21,65
NaT-22,39
NaT-23,36
NaT-24,39
NaT-25,46
NaT-26,40
NaT-27,53
NaT-28,45
NaT-29,34
NaT-30,34
NaT-01,62
NaT-02,64
NaT-03,82
NaT-04,74
NaT-05,43
NaT-06,86
NaT-07,152
NaT-08,103
NaT-09,98
NaT-10,108
NaT-11,109
NaT-12,69
NaT-13,88
NaT-14,155
NaT-15,134
NaT-16,100
NaT-17,128
NaT-18,127
NaT-19,63
NaT-20,59
NaT-21,206
NaT-22,122
NaT-23,96
NaT-24,102
NaT-25,113
NaT-26,74
NaT-27,228
NaT-28,169
NaT-29,105
NaT-30,74
NaT-01,15
NaT-02,15
NaT-03,10
NaT-04,7
NaT-05,12
NaT-06,15
NaT-07,15
NaT-08,14
NaT-09,7
NaT-10,9
NaT-11,13
NaT-12,10
NaT-13,5
NaT-14,20
NaT-15,9
NaT-16,13
NaT-17,11
NaT-18,12
NaT-19,14
NaT-20,11
NaT-21,9
NaT-22,21
NaT-23,3
NaT-24,9
NaT-25,1
NaT-26,18
NaT-27,7
NaT-28,13
NaT-29,9
NaT-30,5
NaT-01,9
NaT-02,9
NaT-03,11
NaT-04,20
NaT-05,74
NaT-06,13
NaT-07,13
NaT-08,11
NaT-09,23
NaT-10,14
NaT-11,49
NaT-12,19
NaT-13,22
NaT-14,6
NaT-15,21
NaT-16,28
NaT-17,28
NaT-18,38
NaT-19,9
NaT-20,1
NaT-21,65
NaT-22,26
NaT-23,24
NaT-24,35
NaT-25,36
NaT-26,17
NaT-27,6
NaT-28,1
NaT-29,34
NaT-30,30
NaT-01,69
NaT-02,91
NaT-03,54
NaT-04,77
NaT-05,70
NaT-06,97
NaT-07,73
NaT-08,69
NaT-09,74
NaT-10,66
NaT-11,68
NaT-12,56
NaT-13,85
NaT-14,89
NaT-15,79
NaT-16,86
NaT-17,81
NaT-18,72
NaT-19,60
NaT-20,62
NaT-21,77
NaT-22,57
NaT-23,81
NaT-24,63
NaT-25,74
NaT-26,61
NaT-27,76
NaT-28,97
NaT-29,58
NaT-30,71
NaT-01,9
NaT-02,6
NaT-03,5
NaT-04,2
NaT-05,3
NaT-06,2
NaT-07,3
NaT-08,6
NaT-09,1
NaT-10,3
NaT-11,0
NaT-12,7
NaT-13,3
NaT-14,4
NaT-15,6
NaT-16,3
NaT-17,4
NaT-18,4
NaT-19,2
NaT-20,2
NaT-21,4
NaT-22,8
NaT-23,5
NaT-24,7
NaT-25,5
NaT-26,6
NaT-27,7
NaT-28,4
NaT-29,4
NaT-30,4
NaT-01,3
NaT-02,34
NaT-03,35
NaT-04,32
NaT-05,24
NaT-06,6
NaT-07,1
NaT-08,31
NaT-09,35
NaT-10,32
NaT-11,37
NaT-12,24
NaT-13,1
NaT-14,2
NaT-15,2
NaT-16,0
NaT-17,1
NaT-18,1
NaT-19,2
NaT-20,1
NaT-21,2
NaT-22,34
NaT-23,28
NaT-24,41
NaT-25,32
NaT-26,24
NaT-27,3
NaT-28,2
NaT-29,40
NaT-30,32
NaT-01,12
NaT-02,3
NaT-03,7
NaT-04,1
NaT-05,5
NaT-06,3
NaT-07,4
NaT-08,4
NaT-09,5
NaT-10,8
NaT-11,6
NaT-12,4
NaT-13,8
NaT-14,9
NaT-15,8
NaT-16,5
NaT-17,5
NaT-18,9
NaT-19,7
NaT-20,17
NaT-21,3
NaT-22,3
NaT-23,4
NaT-24,3
NaT-25,3
NaT-26,12
NaT-27,8
NaT-28,6
NaT-29,5
NaT-30,6
NaT-01,24
NaT-02,30
NaT-03,33
NaT-04,32
NaT-05,31
NaT-06,31
NaT-07,19
NaT-08,22
NaT-09,24
NaT-10,38
NaT-11,28
NaT-12,24
NaT-13,31
NaT-14,30
NaT-15,38
NaT-16,25
NaT-17,30
NaT-18,30
NaT-19,28
NaT-20,22
NaT-21,16
NaT-22,14
NaT-23,22
NaT-24,22
NaT-25,24
NaT-26,17
NaT-27,28
NaT-28,21
NaT-29,23
NaT-30,24
NaT-01,11
NaT-02,4
NaT-03,11
NaT-04,5
NaT-05,7
NaT-06,11
NaT-07,10
NaT-08,8
NaT-09,6
NaT-10,7
NaT-11,15
NaT-12,10
NaT-13,6
NaT-14,9
NaT-15,10
NaT-16,8
NaT-17,11
NaT-18,10
NaT-19,14
NaT-20,9
NaT-21,15
NaT-22,10
NaT-23,22
NaT-24,15
NaT-25,12
NaT-26,16
NaT-27,17
NaT-28,12
NaT-29,12
NaT-30,10
NaT-01,6
NaT-02,5
NaT-03,7
NaT-04,7
NaT-05,5
NaT-06,6
NaT-07,4
NaT-08,6
NaT-09,1
NaT-10,9
NaT-11,8
NaT-12,3
NaT-13,4
NaT-14,2
NaT-15,4
NaT-16,5
NaT-17,5
NaT-18,3
NaT-19,14
NaT-20,5
NaT-21,9
NaT-22,8
NaT-23,6
NaT-24,8
NaT-25,1
NaT-26,3
NaT-27,6
NaT-28,9
NaT-29,5
NaT-30,11
NaT-01,76
NaT-02,100
NaT-03,82
NaT-04,88
NaT-05,83
NaT-06,77
NaT-07,58
NaT-08,82
NaT-09,81
NaT-10,69
NaT-11,82
NaT-12,76
NaT-13,89
NaT-14,41
NaT-15,77
NaT-16,81
NaT-17,76
NaT-18,72
NaT-19,58
NaT-20,83
NaT-21,43
NaT-22,68
NaT-23,65
NaT-24,81
NaT-25,75
NaT-26,69
NaT-27,92
NaT-28,43
NaT-29,79
NaT-30,65
NaT-01,11
NaT-02,7
NaT-03,13
NaT-04,7
NaT-05,7
NaT-06,14
NaT-07,21
NaT-08,11
NaT-09,12
NaT-10,14
